rate_date,base_currency,quote_currency,exchange_rate
2025-10-20,EUR,RON,5.0885
2025-10-20,EUR,DKK,7.4684
2025-10-20,EUR,CZK,24.29
2025-10-20,SEK,NOK,1.06838035
2025-10-20,SEK,EUR,0.09099181
2025-10-20,SEK,PLN,0.38642402
2025-10-20,SEK,RON,0.46301183
2025-10-20,SEK,DKK,0.67956324
2025-10-20,SEK,CZK,2.21019108
2025-10-20,PLN,NOK,2.7647876
2025-10-20,PLN,EUR,0.23547141
2025-10-20,PLN,SEK,2.58783084
2025-10-20,PLN,RON,1.19819629
2025-10-20,PLN,DKK,1.75859471
2025-10-20,PLN,CZK,5.71960064
2025-10-20,RON,NOK,2.30745799
2025-10-20,RON,EUR,0.19652157
2025-10-20,RON,SEK,2.15977203
2025-10-20,RON,PLN,0.8345878
2025-10-20,RON,DKK,1.46770168
2025-10-20,RON,CZK,4.77350889
2025-10-20,DKK,NOK,1.57215736
2025-10-20,DKK,EUR,0.13389749
2025-10-20,DKK,SEK,1.47153339
2025-10-20,DKK,PLN,0.56863585
2025-10-20,DKK,RON,0.68133737
2025-10-20,DKK,CZK,3.25236999
2025-10-20,CZK,NOK,0.48338823
2025-10-20,CZK,EUR,0.04116921
2025-10-20,CZK,SEK,0.45244957
2025-10-20,CZK,PLN,0.17483738
2025-10-20,CZK,RON,0.2094895
2025-10-20,CZK,DKK,0.30746809
2025-10-21,NOK,EUR,0.08569494
2025-10-21,NOK,SEK,0.93703136
2025-10-21,NOK,PLN,0.36328657
2025-10-21,NOK,RON,0.43565595
2025-10-21,NOK,DKK,0.6400641
2025-10-21,NOK,CZK,2.08358685
2025-10-21,EUR,NOK,11.6693
2025-10-21,EUR,SEK,10.9345
2025-10-21,EUR,PLN,4.2393
2025-10-21,EUR,RON,5.0838
2025-10-21,EUR,DKK,7.4691
2025-10-21,EUR,CZK,24.314
2025-10-21,SEK,NOK,1.06720015
2025-10-21,SEK,EUR,0.09145366
2025-10-21,SEK,PLN,0.38769948
2025-10-21,SEK,RON,0.4649321
2025-10-21,SEK,DKK,0.6830765
2025-10-21,SEK,CZK,2.22360419
2025-10-21,PLN,NOK,2.75264784
2025-10-21,PLN,EUR,0.235888
2025-10-21,PLN,SEK,2.57931734
2025-10-21,PLN,RON,1.19920742
2025-10-21,PLN,DKK,1.76187106
2025-10-21,PLN,CZK,5.73538084
2025-10-21,RON,NOK,2.29538928
2025-10-21,RON,EUR,0.19670325
2025-10-21,RON,SEK,2.15085173
2025-10-21,RON,PLN,0.8338841
2025-10-21,RON,DKK,1.46919627
2025-10-21,RON,CZK,4.7826429
2025-10-21,DKK,NOK,1.56234352
2025-10-21,DKK,EUR,0.13388494
2025-10-21,DKK,SEK,1.46396487
2025-10-21,DKK,PLN,0.56757842
2025-10-21,DKK,RON,0.68064425
2025-10-21,DKK,CZK,3.25527841
2025-10-21,CZK,NOK,0.4799416
2025-10-21,CZK,EUR,0.04112857
2025-10-21,CZK,SEK,0.44972033
2025-10-21,CZK,PLN,0.17435634
2025-10-21,CZK,RON,0.20908941
2025-10-21,CZK,DKK,0.30719339
2025-10-22,NOK,EUR,0.08588852
2025-10-22,NOK,SEK,0.93755905
2025-10-22,NOK,PLN,0.36341149
2025-10-22,NOK,RON,0.43657992
2025-10-22,NOK,DKK,0.64153569
2025-10-22,NOK,CZK,2.08777806
2025-10-22,EUR,NOK,11.643
2025-10-22,EUR,SEK,10.916
2025-10-22,EUR,PLN,4.2312
2025-10-22,EUR,RON,5.0831
2025-10-22,EUR,DKK,7.4694
2025-10-22,EUR,CZK,24.308
2025-10-22,SEK,NOK,1.06659949
2025-10-22,SEK,EUR,0.09160865
2025-10-22,SEK,PLN,0.38761451
2025-10-22,SEK,RON,0.46565592
2025-10-22,SEK,DKK,0.68426163
2025-10-22,SEK,CZK,2.22682301
2025-10-22,PLN,NOK,2.75170164
2025-10-22,PLN,EUR,0.23633957
2025-10-22,PLN,SEK,2.57988278
2025-10-22,PLN,RON,1.20133768
2025-10-22,PLN,DKK,1.7653148
2025-10-22,PLN,CZK,5.74494233
2025-10-22,RON,NOK,2.29053137
2025-10-22,RON,EUR,0.19673034
2025-10-22,RON,SEK,2.14750841
2025-10-22,RON,PLN,0.83240542
2025-10-22,RON,DKK,1.46945761
2025-10-22,RON,CZK,4.78212115
2025-10-22,DKK,NOK,1.55875974
2025-10-22,DKK,EUR,0.13387956
2025-10-22,DKK,SEK,1.4614293
2025-10-22,DKK,PLN,0.5664712
2025-10-22,DKK,RON,0.6805232
2025-10-22,DKK,CZK,3.25434439
2025-10-22,CZK,NOK,0.47897811
2025-10-22,CZK,EUR,0.04113872
2025-10-22,CZK,SEK,0.44907026
2025-10-22,CZK,PLN,0.17406615
2025-10-22,CZK,RON,0.20911223
2025-10-22,CZK,DKK,0.30728155
2025-10-23,NOK,EUR,0.08633417
2025-10-23,NOK,SEK,0.94270865
2025-10-23,NOK,PLN,0.36542662
2025-10-23,NOK,RON,0.43877613
2025-10-23,NOK,DKK,0.64486441
2025-10-23,NOK,CZK,2.09861088
2025-10-23,EUR,NOK,11.5829
2025-10-23,EUR,SEK,10.9193
2025-10-23,EUR,PLN,4.2327
2025-10-23,EUR,RON,5.0823
2025-10-23,EUR,DKK,7.4694
2025-10-23,EUR,CZK,24.308
2025-10-23,SEK,NOK,1.06077313
2025-10-23,SEK,EUR,0.09158096
2025-10-23,SEK,PLN,0.38763474
2025-10-23,SEK,RON,0.46544192
2025-10-23,SEK,DKK,0.68405484
2025-10-23,SEK,CZK,2.22615003
2025-10-23,PLN,NOK,2.73652751
2025-10-23,PLN,EUR,0.23625582
2025-10-23,PLN,SEK,2.57974815
2025-10-23,PLN,RON,1.20072294
2025-10-23,PLN,DKK,1.76468921
2025-10-23,PLN,CZK,5.74290642
2025-10-23,RON,NOK,2.27906656
2025-10-23,RON,EUR,0.19676131
2025-10-23,RON,SEK,2.14849576
2025-10-23,RON,PLN,0.83283159
2025-10-23,RON,DKK,1.46968892
2025-10-23,RON,CZK,4.7828739
2025-10-23,DKK,NOK,1.55071358
2025-10-23,DKK,EUR,0.13387956
2025-10-23,DKK,SEK,1.4618711
2025-10-23,DKK,PLN,0.56667202
2025-10-23,DKK,RON,0.6804161
2025-10-23,DKK,CZK,3.25434439
2025-10-23,CZK,NOK,0.47650568
2025-10-23,CZK,EUR,0.04113872
2025-10-23,CZK,SEK,0.44920602
2025-10-23,CZK,PLN,0.17412786
2025-10-23,CZK,RON,0.20907932
2025-10-23,CZK,DKK,0.30728155
2025-10-24,NOK,EUR,0.08606963
2025-10-24,NOK,SEK,0.93850325
2025-10-24,NOK,PLN,0.36500409
2025-10-24,NOK,RON,0.43752636
2025-10-24,NOK,DKK,0.64292292
2025-10-24,NOK,CZK,2.09459052
2025-10-24,EUR,NOK,11.6185
2025-10-24,EUR,SEK,10.904
2025-10-24,EUR,PLN,4.2408
2025-10-24,EUR,RON,5.0834
2025-10-24,EUR,DKK,7.4698
2025-10-24,EUR,CZK,24.336
2025-10-24,SEK,NOK,1.06552641
2025-10-24,SEK,EUR,0.09170946
2025-10-24,SEK,PLN,0.3889215
2025-10-24,SEK,RON,0.46619589
2025-10-24,SEK,DKK,0.68505136
2025-10-24,SEK,CZK,2.23184153
2025-10-24,PLN,NOK,2.73969534
2025-10-24,PLN,EUR,0.23580457
2025-10-24,PLN,SEK,2.57121298
2025-10-24,PLN,RON,1.19868893
2025-10-24,PLN,DKK,1.76141294
2025-10-24,PLN,CZK,5.7385399
2025-10-24,RON,NOK,2.28557658
2025-10-24,RON,EUR,0.19671873
2025-10-24,RON,SEK,2.14502105
2025-10-24,RON,PLN,0.8342448
2025-10-24,RON,DKK,1.46944958
2025-10-24,RON,CZK,4.78734705
2025-10-24,DKK,NOK,1.5553964
2025-10-24,DKK,EUR,0.13387239
2025-10-24,DKK,SEK,1.45974457
2025-10-24,DKK,PLN,0.56772604
2025-10-24,DKK,RON,0.68052692
2025-10-24,DKK,CZK,3.25791855
2025-10-24,CZK,NOK,0.47742028
2025-10-24,CZK,EUR,0.04109139
2025-10-24,CZK,SEK,0.44806049
2025-10-24,CZK,PLN,0.17426036
2025-10-24,CZK,RON,0.20888396
2025-10-24,CZK,DKK,0.30694444
2025-10-27,NOK,EUR,0.08596974
2025-10-27,NOK,SEK,0.93810179
2025-10-27,NOK,PLN,0.36408184
2025-10-27,NOK,RON,0.43707015
2025-10-27,NOK,DKK,0.64214237
2025-10-27,NOK,CZK,2.09104195
2025-10-27,EUR,NOK,11.632
2025-10-27,EUR,SEK,10.912
2025-10-27,EUR,PLN,4.235
2025-10-27,EUR,RON,5.084
2025-10-27,EUR,DKK,7.4694
2025-10-27,EUR,CZK,24.323
2025-10-27,SEK,NOK,1.0659824
2025-10-27,SEK,EUR,0.09164223
2025-10-27,SEK,PLN,0.38810484
2025-10-27,SEK,RON,0.46590909
2025-10-27,SEK,DKK,0.68451246
2025-10-27,SEK,CZK,2.22901393
2025-10-27,PLN,NOK,2.74663518
2025-10-27,PLN,EUR,0.23612751
2025-10-27,PLN,SEK,2.57662338
2025-10-27,PLN,RON,1.20047226
2025-10-27,PLN,DKK,1.76373081
2025-10-27,PLN,CZK,5.7433294
2025-10-27,RON,NOK,2.28796223
2025-10-27,RON,EUR,0.19669552
2025-10-27,RON,SEK,2.14634146
2025-10-27,RON,PLN,0.83300551
2025-10-27,RON,DKK,1.46919748
2025-10-27,RON,CZK,4.78422502
2025-10-27,DKK,NOK,1.55728706
2025-10-27,DKK,EUR,0.13387956
2025-10-27,DKK,SEK,1.46089378
2025-10-27,DKK,PLN,0.56697994
2025-10-27,DKK,RON,0.68064369
2025-10-27,DKK,CZK,3.25635259
2025-10-27,CZK,NOK,0.47823048
2025-10-27,CZK,EUR,0.04111335
2025-10-27,CZK,SEK,0.44862887
2025-10-27,CZK,PLN,0.17411504
2025-10-27,CZK,RON,0.20902027
2025-10-27,CZK,DKK,0.30709205
2025-10-28,NOK,EUR,0.08595865
2025-10-28,NOK,SEK,0.93875446
2025-10-28,NOK,PLN,0.3642498
2025-10-28,NOK,RON,0.43697082
2025-10-28,NOK,DKK,0.64205097
2025-10-28,NOK,CZK,2.0929213
2025-10-28,EUR,NOK,11.6335
2025-10-28,EUR,SEK,10.921
2025-10-28,EUR,PLN,4.2375
2025-10-28,EUR,RON,5.0835
2025-10-28,EUR,DKK,7.4693
2025-10-28,EUR,CZK,24.348
2025-10-28,SEK,NOK,1.06524128
2025-10-28,SEK,EUR,0.09156671
2025-10-28,SEK,PLN,0.38801392
2025-10-28,SEK,RON,0.46547935
2025-10-28,SEK,DKK,0.6839392
2025-10-28,SEK,CZK,2.22946617
2025-10-28,PLN,NOK,2.74536873
2025-10-28,PLN,EUR,0.2359882
2025-10-28,PLN,SEK,2.57722714
2025-10-28,PLN,RON,1.19964602
2025-10-28,PLN,DKK,1.76266667
2025-10-28,PLN,CZK,5.74584071
2025-10-28,RON,NOK,2.28848234
2025-10-28,RON,EUR,0.19671486
2025-10-28,RON,SEK,2.14832301
2025-10-28,RON,PLN,0.83357923
2025-10-28,RON,DKK,1.46932232
2025-10-28,RON,CZK,4.78961346
2025-10-28,DKK,NOK,1.55750874
2025-10-28,DKK,EUR,0.13388135
2025-10-28,DKK,SEK,1.46211827
2025-10-28,DKK,PLN,0.56732224
2025-10-28,DKK,RON,0.68058586
2025-10-28,DKK,CZK,3.25974322
2025-10-28,CZK,NOK,0.47780105
2025-10-28,CZK,EUR,0.04107114
2025-10-28,CZK,SEK,0.44853787
2025-10-28,CZK,PLN,0.17403894
2025-10-28,CZK,RON,0.20878512
2025-10-28,CZK,DKK,0.30677263
2025-10-29,NOK,EUR,0.08592173
2025-10-29,NOK,SEK,0.93620312
2025-10-29,NOK,PLN,0.36446277
2025-10-29,NOK,RON,0.43683464
2025-10-29,NOK,DKK,0.64169781
2025-10-29,NOK,CZK,2.09116295
2025-10-29,EUR,NOK,11.6385
2025-10-29,EUR,SEK,10.896
2025-10-29,EUR,PLN,4.2418
2025-10-29,EUR,RON,5.0841
2025-10-29,EUR,DKK,7.4684
2025-10-29,EUR,CZK,24.338
2025-10-29,SEK,NOK,1.06814427
2025-10-29,SEK,EUR,0.0917768
2025-10-29,SEK,PLN,0.38929883
2025-10-29,SEK,RON,0.46660242
2025-10-29,SEK,DKK,0.68542584
2025-10-29,SEK,CZK,2.23366373
2025-10-29,PLN,NOK,2.74376444
2025-10-29,PLN,EUR,0.23574897
2025-10-29,PLN,SEK,2.56872083
2025-10-29,PLN,RON,1.19857136
2025-10-29,PLN,DKK,1.76066764
2025-10-29,PLN,CZK,5.73765854
2025-10-29,RON,NOK,2.28919573
2025-10-29,RON,EUR,0.19669165
2025-10-29,RON,SEK,2.14315218
2025-10-29,RON,PLN,0.83432663
2025-10-29,RON,DKK,1.46897189
2025-10-29,RON,CZK,4.78708129
2025-10-29,DKK,NOK,1.55836592
2025-10-29,DKK,EUR,0.13389749
2025-10-29,DKK,SEK,1.45894703
2025-10-29,DKK,PLN,0.56796636
2025-10-29,DKK,RON,0.68074822
2025-10-29,DKK,CZK,3.25879706
2025-10-29,CZK,NOK,0.47820281
2025-10-29,CZK,EUR,0.04108801
2025-10-29,CZK,SEK,0.44769496
2025-10-29,CZK,PLN,0.17428712
2025-10-29,CZK,RON,0.20889555
2025-10-29,CZK,DKK,0.3068617
2025-10-30,NOK,EUR,0.085728
2025-10-30,NOK,SEK,0.93786434
2025-10-30,NOK,PLN,0.36391537
2025-10-30,NOK,RON,0.43596976
2025-10-30,NOK,DKK,0.64020815
2025-10-30,NOK,CZK,2.08987724
2025-10-30,EUR,NOK,11.6648
2025-10-30,EUR,SEK,10.94
2025-10-30,EUR,PLN,4.245
2025-10-30,EUR,RON,5.0855
2025-10-30,EUR,DKK,7.4679
2025-10-30,EUR,CZK,24.378
2025-10-30,SEK,NOK,1.06625229
2025-10-30,SEK,EUR,0.09140768
2025-10-30,SEK,PLN,0.38802559
2025-10-30,SEK,RON,0.46485375
2025-10-30,SEK,DKK,0.6826234
2025-10-30,SEK,CZK,2.22833638
2025-10-30,PLN,NOK,2.74789164
2025-10-30,PLN,EUR,0.23557126
2025-10-30,PLN,SEK,2.57714959
2025-10-30,PLN,RON,1.19799764
2025-10-30,PLN,DKK,1.75922261
2025-10-30,PLN,CZK,5.74275618
2025-10-30,RON,NOK,2.2937371
2025-10-30,RON,EUR,0.1966375
2025-10-30,RON,SEK,2.15121424
2025-10-30,RON,PLN,0.83472618
2025-10-30,RON,DKK,1.46846918
2025-10-30,RON,CZK,4.79362895
2025-10-30,DKK,NOK,1.56199199
2025-10-30,DKK,EUR,0.13390645
2025-10-30,DKK,SEK,1.4649366
2025-10-30,DKK,PLN,0.56843289
2025-10-30,DKK,RON,0.68098127
2025-10-30,DKK,CZK,3.26437151
2025-10-30,CZK,NOK,0.47849701
2025-10-30,CZK,EUR,0.04102059
2025-10-30,CZK,SEK,0.44876528
2025-10-30,CZK,PLN,0.17413241
2025-10-30,CZK,RON,0.20861022
2025-10-30,CZK,DKK,0.30633768
2025-10-31,NOK,EUR,0.08584796
2025-10-31,NOK,SEK,0.937889
2025-10-31,NOK,PLN,0.36536893
2025-10-31,NOK,RON,0.43660557
2025-10-31,NOK,DKK,0.64108684
2025-10-31,NOK,CZK,2.0884234
2025-10-31,EUR,NOK,11.6485
2025-10-31,EUR,SEK,10.925
2025-10-31,EUR,PLN,4.256
2025-10-31,EUR,RON,5.0858
2025-10-31,EUR,DKK,7.4677
2025-10-31,EUR,CZK,24.327
2025-10-31,SEK,NOK,1.06622426
2025-10-31,SEK,EUR,0.09153318
2025-10-31,SEK,PLN,0.38956522
2025-10-31,SEK,RON,0.46551945
2025-10-31,SEK,DKK,0.68354233
2025-10-31,SEK,CZK,2.22672769
2025-10-31,PLN,NOK,2.73695959
2025-10-31,PLN,EUR,0.23496241
2025-10-31,PLN,SEK,2.56696429
2025-10-31,PLN,RON,1.1949718
2025-10-31,PLN,DKK,1.75462876
2025-10-31,PLN,CZK,5.71593045
2025-10-31,RON,NOK,2.29039679
2025-10-31,RON,EUR,0.1966259
2025-10-31,RON,SEK,2.14813795
2025-10-31,RON,PLN,0.83683983
2025-10-31,RON,DKK,1.46834323
2025-10-31,RON,CZK,4.78331826
2025-10-31,DKK,NOK,1.55985109
2025-10-31,DKK,EUR,0.13391004
2025-10-31,DKK,SEK,1.46296718
2025-10-31,DKK,PLN,0.56992113
2025-10-31,DKK,RON,0.68103968
2025-10-31,DKK,CZK,3.25762952
2025-10-31,CZK,NOK,0.47883011
2025-10-31,CZK,EUR,0.04110659
2025-10-31,CZK,SEK,0.44908949
2025-10-31,CZK,PLN,0.17494964
2025-10-31,CZK,RON,0.20905989
2025-10-31,CZK,DKK,0.30697168
2025-11-03,NOK,EUR,0.08585165
2025-11-03,NOK,SEK,0.93878777
2025-11-03,NOK,PLN,0.36521291
2025-11-03,NOK,RON,0.43660714
2025-11-03,NOK,DKK,0.64110577
2025-11-03,NOK,CZK,2.08954327
2025-11-03,EUR,NOK,11.648
2025-11-03,EUR,SEK,10.935
2025-11-03,EUR,PLN,4.254
2025-11-03,EUR,RON,5.0856
2025-11-03,EUR,DKK,7.4676
2025-11-03,EUR,CZK,24.339
2025-11-03,SEK,NOK,1.06520348
2025-11-03,SEK,EUR,0.09144947
2025-11-03,SEK,PLN,0.38902606
2025-11-03,SEK,RON,0.46507545
2025-11-03,SEK,DKK,0.68290809
2025-11-03,SEK,CZK,2.22578875
2025-11-03,PLN,NOK,2.73812882
2025-11-03,PLN,EUR,0.23507287
2025-11-03,PLN,SEK,2.57052186
2025-11-03,PLN,RON,1.1954866
2025-11-03,PLN,DKK,1.75543018
2025-11-03,PLN,CZK,5.72143865
2025-11-03,RON,NOK,2.29038855
2025-11-03,RON,EUR,0.19663363
2025-11-03,RON,SEK,2.15018877
2025-11-03,RON,PLN,0.83647947
2025-11-03,RON,DKK,1.46838131
2025-11-03,RON,CZK,4.78586597
2025-11-03,DKK,NOK,1.55980502
2025-11-03,DKK,EUR,0.13391183
2025-11-03,DKK,SEK,1.46432589
2025-11-03,DKK,PLN,0.56966094
2025-11-03,DKK,RON,0.68102202
2025-11-03,DKK,CZK,3.25928009
2025-11-03,CZK,NOK,0.47857348
2025-11-03,CZK,EUR,0.04108632
2025-11-03,CZK,SEK,0.44927894
2025-11-03,CZK,PLN,0.17478122
2025-11-03,CZK,RON,0.2089486
2025-11-03,CZK,DKK,0.30681622
2025-11-04,NOK,EUR,0.08527694
2025-11-04,NOK,SEK,0.93689507
2025-11-04,NOK,PLN,0.36302392
2025-11-04,NOK,RON,0.43372703
2025-11-04,NOK,DKK,0.63666056
2025-11-04,NOK,CZK,2.07828423
2025-11-04,EUR,NOK,11.7265
2025-11-04,EUR,SEK,10.9865
2025-11-04,EUR,PLN,4.257
2025-11-04,EUR,RON,5.0861
2025-11-04,EUR,DKK,7.4658
2025-11-04,EUR,CZK,24.371
2025-11-04,SEK,NOK,1.06735539
2025-11-04,SEK,EUR,0.0910208
2025-11-04,SEK,PLN,0.38747554
2025-11-04,SEK,RON,0.46294088
2025-11-04,SEK,DKK,0.67954308
2025-11-04,SEK,CZK,2.21826787
2025-11-04,PLN,NOK,2.75463942
2025-11-04,PLN,EUR,0.23490721
2025-11-04,PLN,SEK,2.58080808
2025-11-04,PLN,RON,1.19476157
2025-11-04,PLN,DKK,1.75377026
2025-11-04,PLN,CZK,5.72492366
2025-11-04,RON,NOK,2.30559761
2025-11-04,RON,EUR,0.1966143
2025-11-04,RON,SEK,2.16010303
2025-11-04,RON,PLN,0.83698708
2025-11-04,RON,DKK,1.46788305
2025-11-04,RON,CZK,4.79168715
2025-11-04,DKK,NOK,1.57069571
2025-11-04,DKK,EUR,0.13394412
2025-11-04,DKK,SEK,1.47157706
2025-11-04,DKK,PLN,0.57020011
2025-11-04,DKK,RON,0.68125318
2025-11-04,DKK,CZK,3.26435211
2025-11-04,CZK,NOK,0.48116614
2025-11-04,CZK,EUR,0.04103237
2025-11-04,CZK,SEK,0.45080218
2025-11-04,CZK,PLN,0.17467482
2025-11-04,CZK,RON,0.20869476
2025-11-04,CZK,DKK,0.3063395
2025-11-05,NOK,EUR,0.08511363
2025-11-05,NOK,SEK,0.93773938
2025-11-05,NOK,PLN,0.36243936
2025-11-05,NOK,RON,0.43282833
2025-11-05,NOK,DKK,0.63542429
2025-11-05,NOK,CZK,2.07379351
2025-11-05,EUR,NOK,11.749
2025-11-05,EUR,SEK,11.0175
2025-11-05,EUR,PLN,4.2583
2025-11-05,EUR,RON,5.0853
2025-11-05,EUR,DKK,7.4656
2025-11-05,EUR,CZK,24.365
2025-11-05,SEK,NOK,1.06639437
2025-11-05,SEK,EUR,0.09076469
2025-11-05,SEK,PLN,0.38650329
2025-11-05,SEK,RON,0.46156569
2025-11-05,SEK,DKK,0.67761289
2025-11-05,SEK,CZK,2.21148173
2025-11-05,PLN,NOK,2.75908226
2025-11-05,PLN,EUR,0.2348355
2025-11-05,PLN,SEK,2.5873001
2025-11-05,PLN,RON,1.19420896
2025-11-05,PLN,DKK,1.75318789
2025-11-05,PLN,CZK,5.7217669
2025-11-05,RON,NOK,2.31038483
2025-11-05,RON,EUR,0.19664523
2025-11-05,RON,SEK,2.16653885
2025-11-05,RON,PLN,0.83737439
2025-11-05,RON,DKK,1.46807465
2025-11-05,RON,CZK,4.79126109
2025-11-05,DKK,NOK,1.57375161
2025-11-05,DKK,EUR,0.13394771
2025-11-05,DKK,SEK,1.47576886
2025-11-05,DKK,PLN,0.57038952
2025-11-05,DKK,RON,0.68116427
2025-11-05,DKK,CZK,3.26363588
2025-11-05,CZK,NOK,0.48220809
2025-11-05,CZK,EUR,0.04104248
2025-11-05,CZK,SEK,0.45218551
2025-11-05,CZK,PLN,0.17477119
2025-11-05,CZK,RON,0.20871332
2025-11-05,CZK,DKK,0.30640673
2025-11-06,NOK,EUR,0.08527694
2025-11-06,NOK,SEK,0.93719354
2025-11-06,NOK,PLN,0.36266576
2025-11-06,NOK,RON,0.43363322
2025-11-06,NOK,DKK,0.63678847
2025-11-06,NOK,CZK,2.07512898
2025-11-06,EUR,NOK,11.7265
2025-11-06,EUR,SEK,10.99
2025-11-06,EUR,PLN,4.2528
2025-11-06,EUR,RON,5.085
2025-11-06,EUR,DKK,7.4673
2025-11-06,EUR,CZK,24.334
2025-11-06,SEK,NOK,1.06701547
2025-11-06,SEK,EUR,0.09099181
2025-11-06,SEK,PLN,0.38696997
2025-11-06,SEK,RON,0.46269336
2025-11-06,SEK,DKK,0.67946315
2025-11-06,SEK,CZK,2.21419472
2025-11-06,PLN,NOK,2.75735986
2025-11-06,PLN,EUR,0.2351392
2025-11-06,PLN,SEK,2.58417983
2025-11-06,PLN,RON,1.19568284
2025-11-06,PLN,DKK,1.75585497
2025-11-06,PLN,CZK,5.72187735
2025-11-06,RON,NOK,2.30609636
2025-11-06,RON,EUR,0.19665683
2025-11-06,RON,SEK,2.1612586
2025-11-06,RON,PLN,0.83634218
2025-11-06,RON,DKK,1.46849558
2025-11-06,RON,CZK,4.78544739
2025-11-06,DKK,NOK,1.57038019
2025-11-06,DKK,EUR,0.13391721
2025-11-06,DKK,SEK,1.47175016
2025-11-06,DKK,PLN,0.56952312
2025-11-06,DKK,RON,0.68096902
2025-11-06,DKK,CZK,3.25874145
2025-11-06,CZK,NOK,0.48189776
2025-11-06,CZK,EUR,0.04109476
2025-11-06,CZK,SEK,0.45163146
2025-11-06,CZK,PLN,0.17476781
2025-11-06,CZK,RON,0.20896688
2025-11-06,CZK,DKK,0.30686694
2025-11-07,NOK,EUR,0.08488964
2025-11-07,NOK,SEK,0.937691
2025-11-07,NOK,PLN,0.36061121
2025-11-07,NOK,RON,0.43170628
2025-11-07,NOK,DKK,0.6338455
2025-11-07,NOK,CZK,2.06561969
2025-11-07,EUR,NOK,11.78
2025-11-07,EUR,SEK,11.046
2025-11-07,EUR,PLN,4.248
2025-11-07,EUR,RON,5.0855
2025-11-07,EUR,DKK,7.4667
2025-11-07,EUR,CZK,24.333
2025-11-07,SEK,NOK,1.06644939
2025-11-07,SEK,EUR,0.09053051
2025-11-07,SEK,PLN,0.3845736
2025-11-07,SEK,RON,0.4603929
2025-11-07,SEK,DKK,0.67596415
2025-11-07,SEK,CZK,2.20287887
2025-11-07,PLN,NOK,2.77306968
2025-11-07,PLN,EUR,0.2354049
2025-11-07,PLN,SEK,2.60028249
2025-11-07,PLN,RON,1.1971516
2025-11-07,PLN,DKK,1.75769774
2025-11-07,PLN,CZK,5.72810734
2025-11-07,RON,NOK,2.31638974
2025-11-07,RON,EUR,0.1966375
2025-11-07,RON,SEK,2.17205781
2025-11-07,RON,PLN,0.83531609
2025-11-07,RON,DKK,1.46823321
2025-11-07,RON,CZK,4.78478026
2025-11-07,DKK,NOK,1.57767153
2025-11-07,DKK,EUR,0.13392797
2025-11-07,DKK,SEK,1.4793684
2025-11-07,DKK,PLN,0.56892603
2025-11-07,DKK,RON,0.68109071
2025-11-07,DKK,CZK,3.25886938
2025-11-07,CZK,NOK,0.48411622
2025-11-07,CZK,EUR,0.04109645
2025-11-07,CZK,SEK,0.45395142
2025-11-07,CZK,PLN,0.17457773
2025-11-07,CZK,RON,0.20899601
2025-11-07,CZK,DKK,0.30685489
2025-11-10,NOK,EUR,0.08555418
2025-11-10,NOK,SEK,0.93998374
2025-11-10,NOK,PLN,0.36223639
2025-11-10,NOK,RON,0.4350601
2025-11-10,NOK,DKK,0.63885015
2025-11-10,NOK,CZK,2.07742653
2025-11-10,EUR,NOK,11.6885
2025-11-10,EUR,SEK,10.987
2025-11-10,EUR,PLN,4.234
2025-11-10,EUR,RON,5.0852
2025-11-10,EUR,DKK,7.4672
2025-11-10,EUR,CZK,24.282
2025-11-10,SEK,NOK,1.06384818
2025-11-10,SEK,EUR,0.09101666
2025-11-10,SEK,PLN,0.38536452
2025-11-10,SEK,RON,0.4628379
2025-11-10,SEK,DKK,0.67963957
2025-11-10,SEK,CZK,2.21006644
2025-11-10,PLN,NOK,2.76062825
2025-11-10,PLN,EUR,0.23618328
2025-11-10,PLN,SEK,2.59494568
2025-11-10,PLN,RON,1.20103921
2025-11-10,PLN,DKK,1.76362778
2025-11-10,PLN,CZK,5.73500236
2025-11-10,RON,NOK,2.298533
2025-11-10,RON,EUR,0.1966491
2025-11-10,RON,SEK,2.16058365
2025-11-10,RON,PLN,0.83261229
2025-11-10,RON,DKK,1.46841815
2025-11-10,RON,CZK,4.77503343
2025-11-10,DKK,NOK,1.5653123
2025-11-10,DKK,EUR,0.13391901
2025-11-10,DKK,SEK,1.47136812
2025-11-10,DKK,PLN,0.56701307
2025-11-10,DKK,RON,0.68100493
2025-11-10,DKK,CZK,3.2518213
2025-11-10,CZK,NOK,0.4813648
2025-11-10,CZK,EUR,0.04118277
2025-11-10,CZK,SEK,0.45247508
2025-11-10,CZK,PLN,0.17436784
2025-11-10,CZK,RON,0.20942262
2025-11-10,CZK,DKK,0.30751997
2025-11-11,NOK,EUR,0.08575962
2025-11-11,NOK,SEK,0.94104026
2025-11-11,NOK,PLN,0.36276317
2025-11-11,NOK,RON,0.43600189
2025-11-11,NOK,DKK,0.64044423
2025-11-11,NOK,CZK,2.08292955
2025-11-11,EUR,NOK,11.6605
2025-11-11,EUR,SEK,10.973
2025-11-11,EUR,PLN,4.23
2025-11-11,EUR,RON,5.084
2025-11-11,EUR,DKK,7.4679
2025-11-11,EUR,CZK,24.288
2025-11-11,SEK,NOK,1.06265379
2025-11-11,SEK,EUR,0.09113278
2025-11-11,SEK,PLN,0.38549166
2025-11-11,SEK,RON,0.46331906
2025-11-11,SEK,DKK,0.68057049
2025-11-11,SEK,CZK,2.21343297
